MESS_DATUM,wind,sun,cloudiness,air_temperature
2015-04-08 07:00:00,2.3004496945458754,36.20852834543429,7.160139353424633,3.7832841417371497
2015-04-08 08:00:00,2.042821039281578,42.05009579041336,5.247971923533815,6.310368169319885
2015-04-08 09:00:00,1.9014626588645247,43.10483924568753,4.614780393738059,8.090468105964097
2015-04-08 10:00:00,2.0268229354758023,45.79503529616578,4.104052208129067,9.296349586575804
2015-04-08 11:00:00,2.8873016029855783,53.529768173530165,3.8107407691442363,10.107437367125987
2015-04-08 12:00:00,2.915408253581232,53.09988480522671,4.068847777557384,10.660391428233174
2015-04-08 13:00:00,3.2565361896109333,50.62978656441637,5.905474340000186,11.45294686995826
2015-04-08 14:00:00,3.4171882535923497,51.90935804548317,5.5621353684377,12.064513259519591
2015-04-08 15:00:00,3.1043840660727637,57.744179264497745,5.448069481948038,12.2481233759349
2015-04-08 16:00:00,2.7914167004508483,53.0023133424033,5.6043212105241285,12.162542084379012
2015-04-08 17:00:00,2.36323117891053,45.95992852716328,3.5623718934515822,11.599355885772841
2015-04-08 18:00:00,2.0519208863003198,27.241552920210207,5.919785141020277,9.758669473494274
2015-04-08 19:00:00,2.705501075148854,6.938893903907227e-18,4.133277785002758,7.793831752293878
2015-04-08 20:00:00,2.3754517669231205,0.0,3.904655779973808,7.272553394519327
2015-04-08 21:00:00,1.5812690367614541,0.0,5.313927737408697,5.608981324902412
2015-04-08 22:00:00,1.4334482999238274,0.0,6.574578727751964,5.373008379326502
2015-04-08 23:00:00,1.5260347390235376,0.0,3.462151644236057,4.755233240429297
2015-04-09 00:00:00,1.2763540074519122,0.0,3.8981105394602533,3.9594563460842935
2015-04-09 01:00:00,1.111324882920086,0.0,3.823872302368204,3.666185717849835
2015-04-09 02:00:00,1.813193457023551,0.0,1.855340689504364,3.382068293925116
2015-04-09 03:00:00,1.5343513660695054,0.0,2.7323098930267955,3.5170724715454647
2015-04-09 04:00:00,1.856076573805765,0.0,4.239613070949468,2.8961237454952315
2015-04-09 05:00:00,1.9569033808193848,4.8572257327350605e-17,3.2121871784528766,2.6556773507362905
2015-04-09 06:00:00,2.152215635662741,23.421192926092072,3.0911464849545034,4.020568741667424
2015-04-09 07:00:00,1.71184426602855,58.7396064160166,3.2243046956337125,6.798972770526875
2015-04-09 08:00:00,1.8672148041267456,58.886284795322354,1.8678744775981533,9.123067942313778
2015-04-09 09:00:00,2.607847807078916,59.71063885369415,2.942093642658433,10.926766159965604
2015-04-09 10:00:00,2.8821791727729047,59.71771288725689,3.911015073540695,12.437305106908932
2015-04-09 11:00:00,2.846868905345968,59.13858831778891,3.8415610968891607,13.7283999628828
2015-04-09 12:00:00,2.357543188519701,59.703454769076316,2.567208532111453,14.682666444790149
2015-04-09 13:00:00,2.5300233758332213,59.58820202978491,3.4423943790965432,15.693281240475535
2015-04-09 14:00:00,2.406689834053961,59.98676026044626,3.907340471194341,16.39476608100803
2015-04-09 15:00:00,2.1642287908036923,54.97874387180804,4.635116131724262,16.217166942454874
2015-04-09 16:00:00,1.9737942517796,50.23534817978739,5.678019538240543,16.352375629131412
2015-04-09 17:00:00,1.7003596130366323,59.57323925775897,3.5355807249405813,15.980402263048074
2015-04-09 18:00:00,1.8245998708154096,30.45825483910328,3.639807114455607,14.026730509306526
2015-04-09 19:00:00,2.1704536804496666,3.5561831257524585e-15,5.7020084601910925,11.975347216860357
2015-04-09 20:00:00,2.063055205179663,0.0,6.023037206049104,9.88287964092461
2015-04-09 21:00:00,2.37258015159962,0.0,4.122221241387112,8.606327398571715
2015-04-09 22:00:00,2.2122856736082204,0.0,2.904950446479333,7.497762686256543
2015-04-09 23:00:00,1.8122222839471491,0.0,4.423608630673193,6.732392498067923
2015-04-10 00:00:00,1.9779794232592989,0.0,4.082300930393155,5.527739839476807
2015-04-10 01:00:00,2.2879803475694427,0.0,4.169869266925213,5.320420960778894
2015-04-10 02:00:00,2.206010319785225,0.0,2.452213099001788,4.51148702399211
2015-04-10 03:00:00,2.3114370805237217,0.0,3.416473736095296,3.949935529872176
2015-04-10 04:00:00,2.6051596606253744,0.0,3.0944598370901195,3.9068791966471856
2015-04-10 05:00:00,2.332295840983309,2.184208369726548e-11,2.5149947724908337,3.781866328773416
2015-04-10 06:00:00,2.0239967228794056,9.644516998199595,2.8308004986570485,4.936232929461593
2015-04-10 07:00:00,1.532637009720839,59.9852977602264,3.0570292094808096,9.00842214627116
2015-04-10 08:00:00,2.164293945443255,59.98437499988359,3.605063875768029,12.347835581119675
2015-04-10 09:00:00,1.859737905614821,59.99999999906861,3.507849174228592,14.71185698508551
2015-04-10 10:00:00,2.143615786738428,60.0,3.3008980365494014,16.542380950042592
2015-04-10 11:00:00,2.9180031027663933,59.999999284744256,3.726533378714131,18.355683885925735
2015-04-10 12:00:00,3.8194474600642963,59.93748444109222,3.40688560692342,19.03043450351489
2015-04-10 13:00:00,3.168208036621193,59.777291729229525,4.227500576150026,19.61822924202053
2015-04-10 14:00:00,2.7133556974406354,59.89246743761482,4.716740629973475,19.956909343133045
2015-04-10 15:00:00,2.7255665147803074,59.65134717171804,4.955456368000822,20.169384931703664
